query_index,score,submission.score,arousal,valence,dataset,artist_name,song_name,n_comments,n_words,min.Valence,min.Arousal,min.Dominance,max.Valence,max.Arousal,max.Dominance,mean.Valence,mean.Arousal,mean.Dominance,std.Valence,std.Arousal,std.Dominance
615,0.48366013071895425,20583.745098039217,0.441053333,0.623,AMG1608,Manfred Mann,Do Wah Diddy Diddy,5960,780,0.02,0.073,0.087,1.0,0.945,0.938,0.6653900573613767,0.4577380497131931,0.5262887189292543,0.2035287285599515,0.16527759716355525,0.1617813990525184
616,0.4126984126984127,86457.50793650794,-0.348293333,-0.102953333,AMG1608,Bob Dylan,Knockin'' on Heaven''s Door,4887,4186,0.092,0.133,0.212,0.969,0.926,0.852,0.6205083333333332,0.44243333333333335,0.5095666666666667,0.2131024133730873,0.16978625877693337,0.13650805580521572
617,1.2190476190476192,3636.0095238095237,0.37226,-0.246433333,AMG1608,Pharoah Sanders,Creator Has a Master Plan,1401,4278,0.031,0.127,0.129,1.0,0.971,0.922,0.660385593220339,0.4584978813559322,0.5581313559322033,0.2075667535018738,0.16491415767308149,0.16643480170487093
618,1.3555555555555556,18201.694444444445,0.36782,0.173593333,AMG1608,Ace of Base,Don''t Turn Around,5778,3486,0.012,0.137,0.148,1.0,0.948,0.904,0.6561038461538461,0.4698115384615385,0.5352711538461539,0.2265781494068808,0.1591411046715686,0.1550004460637978
619,95.72872340425532,196762.12765957447,-0.41086,0.008566667,AMG1608,Roberta Flack,Killing Me Softly With His Song,45770,8911,0.0,0.073,0.131,1.0,0.971,0.96,0.6451980982567354,0.45275752773375605,0.531635499207607,0.23270956842053758,0.16799741070256735,0.16400782097503935
620,1.695906432748538,926.6783625730994,-0.66208,-0.43612,AMG1608,Elvis Costello,God Give Me Strength,772,8385,0.012,0.156,0.045,1.0,0.931,0.96,0.6651151079136691,0.4554304556354916,0.5459160671462829,0.21178764350628468,0.16267232793017353,0.16660439057486995
621,2.0970873786407767,945.6019417475728,-0.456046667,0.22314,AMG1608,Jimmy Smith,Back at the Chicken Shack,197,741,0.021,0.16,0.19,1.0,0.931,0.922,0.6565,0.46506281407035177,0.5364447236180905,0.20605018524939459,0.15859627807665874,0.16694609368377275
622,33.34782608695652,205588.63043478262,-0.19196,0.098566667,AMG1608,The Beatles,Strawberry Fields Forever,53444,3828,0.0,0.105,0.102,1.0,0.931,0.923,0.6329619377162631,0.4386072664359862,0.5164498269896195,0.20528446325471816,0.16083246312526903,0.15942389264984821
623,10.190721649484535,24457.994845360823,0.336293333,0.476606667,AMG1608,Dr. Hook,Cover of the Rolling Stone,6967,9730,0.02,0.09,0.081,1.0,0.945,0.973,0.6514206437291898,0.45619422863485015,0.5162697003329634,0.21613444780718893,0.16692320592944965,0.16243005148479928
624,9.16504854368932,50774.01456310679,0.504146667,0.470553333,AMG1608,Digital Underground,The Humpty Dance,26017,1081,0.0,0.108,0.149,1.0,0.935,0.917,0.6135876106194691,0.47210265486725655,0.5096283185840708,0.21069144405505447,0.18183050738235593,0.15277134879367515
