query_index,score,submission.score,arousal,valence,dataset,artist_name,song_name,n_words,submission.n_comments,min.Valence,min.Arousal,min.Dominance,max.Valence,max.Arousal,max.Dominance,mean.Valence,mean.Arousal,mean.Dominance,std.Valence,std.Arousal,std.Dominance
904,2.26,333.94,-0.124606667,-0.026913333,AMG1608,Marvin Gaye,What''s Happening Brother,1615,111,0.021,0.073,0.131,1.0,0.948,0.922,0.6491987829614605,0.46171602434077075,0.5149127789046654,0.21968266340369652,0.17945773243441887,0.1594692750785908
905,1.7279151943462898,76570.70671378092,-0.30324,-0.048046667,AMG1608,Bomb the Bass,Bug Powder Dust,3471,56242,0.0,0.073,0.102,1.0,0.971,0.963,0.6445095238095238,0.44922619047619056,0.5192087301587301,0.21614197317982212,0.16454437184651927,0.159850342299462
906,1.054945054945055,3681.868131868132,-0.468266667,-0.36278,AMG1608,Fleetwood Mac,Jumping at Shadows,691,910,0.01,0.137,0.172,1.0,0.959,0.92,0.6574946619217081,0.4590284697508897,0.5191637010676157,0.20293269681273363,0.17023235981867751,0.15314489485627292
907,3.588235294117647,53130.04575163399,0.271566667,0.08174,AMG1608,Bob Dylan,Subterranean Homesick Blues,3038,27039,0.0,0.073,0.113,1.0,0.962,0.981,0.6280380517503805,0.4732534246575343,0.5324178082191781,0.22461419931903065,0.17276076597909157,0.16205561094358883
908,2.070588235294118,463.3764705882353,-0.1888,0.30794,AMG1608,Stevie Wonder,You Are the Sunshine of My Life,1708,381,0.0,0.09,0.125,1.0,0.925,0.923,0.6316912751677852,0.45699194630872475,0.5104751677852348,0.20173791616584197,0.16827098261722032,0.1578527701067731
909,4.357466063348416,2113.8846153846152,0.225613333,0.15578,AMG1608,Led Zeppelin,Heartbreaker,5635,3134,0.0,0.073,0.045,1.0,0.971,0.991,0.6198304311774462,0.4605145107794362,0.5263901326699835,0.21427650460490386,0.1799494727139773,0.16288290354604193
910,4.819444444444445,990.1666666666666,0.548926667,0.59016,AMG1608,Jackie Wilson,(Your Love Keeps Lifting Me) Higher and Higher,1693,579,0.0,0.102,0.125,1.0,0.948,0.981,0.6052271973466004,0.468150912106136,0.5151459369817579,0.2249462315745858,0.17010754496928987,0.15848395727495862
911,2.747191011235955,98699.64606741573,-0.342866667,-0.164966667,AMG1608,Bob Dylan,Million Dollar Bash,2365,37510,0.02,0.073,0.087,1.0,0.959,0.953,0.663472027972028,0.46698018648018647,0.5385734265734266,0.212195402750094,0.16616497497020744,0.16415137261686905
912,1.9289340101522843,4328.467005076142,0.16754,0.20068,AMG1608,The Orb,Little Fluffy Clouds,1870,2419,0.0,0.12,0.148,1.0,0.935,0.991,0.6315154894671623,0.44538289962825284,0.5124969021065675,0.21745303693198903,0.1630008855492655,0.1612958755880208
913,4.017857142857143,180.11607142857142,-0.614353333,-0.248126667,AMG1608,Miles Davis,Sanctuary,1906,150,0.0,0.073,0.096,1.0,0.931,0.944,0.631079391891892,0.44661317567567566,0.5327027027027027,0.2060205551676226,0.1666667161619033,0.1732165085726266
914,4.137096774193548,5485.508064516129,0.35416,-0.39188,AMG1608,PJ Harvey,Man-Size,1372,1334,0.005,0.082,0.045,1.0,0.971,0.991,0.6364684684684685,0.46780540540540544,0.5356648648648649,0.22452882956005193,0.16613346046335847,0.17381021884471098
915,0.918918918918919,174.16216216216216,0.327253333,0.308313333,AMG1608,Desi Arnaz,Babalu,366,37,0.0,0.156,0.148,1.0,0.776,0.882,0.7071315789473686,0.46299999999999997,0.5418157894736843,0.2188728775249892,0.14971820137514627,0.1595354187538988
916,0.8823529411764706,13907.24705882353,0.619693333,0.37074,AMG1608,Def Leppard,Photograph,1625,7258,0.021,0.073,0.114,1.0,0.959,0.991,0.6656399345335516,0.47884779050736503,0.5270196399345336,0.21030325794969987,0.18122033887099973,0.15497456038891994
917,1.717741935483871,1977.3790322580646,0.751206667,0.19192,AMG1608,Little Richard,Lucille,1220,816,0.0,0.157,0.148,1.0,0.897,0.923,0.6647614457831325,0.44479277108433735,0.5167493975903615,0.2219358471475764,0.1513924753418367,0.15071420900343122
918,1.1030927835051547,876.5670103092783,0.6507,0.467293333,AMG1608,Mitch Ryder,Jenny Take a Ride!,1088,257,0.06,0.16,0.106,1.0,0.952,0.981,0.6707507082152974,0.46604249291784694,0.5357082152974505,0.2086718693084676,0.1657669362885584,0.15784868461109683
919,4.959302325581396,1394.7470930232557,0.603993333,-0.053793333,AMG1608,Pixies,Debaser,5044,1268,0.0,0.073,0.118,1.0,0.959,0.963,0.6496007462686567,0.45643843283582086,0.5273111007462686,0.20497700067744756,0.1637144006508407,0.15709747947321515
920,1.3850931677018634,1318.1987577639752,0.263526667,0.447506667,AMG1608,Bad Company,Can''t Get Enough,2069,1393,0.021,0.13,0.102,1.0,0.959,0.991,0.6520232558139535,0.44162209302325584,0.5281023255813954,0.2003151810320473,0.16125311876754947,0.16654109392773278
921,1.1640625,7052.4609375,0.630106667,0.016453333,AMG1608,Big Brother & the Holding Company,Piece of My Heart,2278,1895,0.0,0.118,0.148,1.0,0.958,0.922,0.6533996913580247,0.4564367283950618,0.5267021604938271,0.20643910179775485,0.1673042624615755,0.15473633913068438
922,2.027027027027027,986.9009009009009,0.563253333,-0.104093333,AMG1608,Blue Cheer,Summertime Blues,2014,530,0.0,0.082,0.148,1.0,0.931,0.974,0.6545586776859503,0.4663702479338843,0.5510644628099174,0.19898848999519161,0.16317752828090507,0.1732919792606595
923,1.7897435897435898,16727.94871794872,0.61014,-0.39458,AMG1608,Fear,I Don''t Care About You,2558,10864,0.012,0.09,0.087,1.0,0.965,0.983,0.64377375,0.45695,0.5291475,0.22840623748617447,0.16900561713528667,0.17255839226817604
924,1.7131782945736433,18275.112403100775,-0.00866,-0.104626667,AMG1608,Billy Joel,This Night,2725,16050,0.02,0.082,0.087,1.0,0.951,0.991,0.6424179408766565,0.46705606523955145,0.5304617737003059,0.22157820438253475,0.1693589411135831,0.16647874110930974
925,1.9342105263157894,1116.8486842105262,0.05346,0.011813333,AMG1608,Genesis,I Know What I Like (In Your Wardrobe),2431,221,0.0,0.09,0.12,1.0,0.945,0.972,0.6254580233793837,0.45346546227417645,0.5229681190223167,0.2095612732005857,0.1668519095189858,0.16176657415682907
926,1.1529411764705881,10137.441176470587,0.226946667,0.034593333,AMG1608,Dizzy Gillespie,Salt Peanuts,1894,5602,0.012,0.1,0.12,1.0,0.931,0.938,0.6552474820143885,0.4575669064748202,0.5213294964028777,0.22488596352256388,0.16130679702018758,0.16437330792819163
927,10.026455026455027,2902.169312169312,0.359873333,0.375,AMG1608,The Monkees,I''m a Believer,1528,300,0.01,0.13,0.12,1.0,0.952,0.898,0.6360662983425415,0.4521160220994475,0.5189907918968693,0.21857516466307458,0.15530671766197618,0.15098655247884013
928,2.705357142857143,2283.089285714286,0.317246667,0.260433333,AMG1608,Tom Lehrer,Poisoning Pigeons in the Park,2360,2036,0.0,0.1,0.045,1.0,0.948,0.981,0.6399595314164005,0.4668722044728435,0.530940362087327,0.22276733170470372,0.16957047413332416,0.1729382990784334
929,5.638461538461539,867.85,-0.32264,0.289,AMG1608,Ween,Freedom of ''76,4085,587,0.0,0.112,0.12,1.0,0.971,0.938,0.6386690789473684,0.4649611842105263,0.5290684210526316,0.20696118610055003,0.16571601522589538,0.1585443720102445
930,3.2916666666666665,481.3958333333333,0.24606,0.308986667,AMG1608,Louis Armstrong,Potato Head Blues,348,49,0.0,0.09,0.144,1.0,0.959,0.938,0.6432222222222223,0.47242592592592597,0.5257407407407407,0.21762921109136343,0.18809597886581678,0.16821578100429646
931,0.8081632653061225,42094.31020408163,0.056633333,0.412253333,AMG1608,The Cowsills,"""The Rain",2676,19328,0.0,0.102,0.087,1.0,0.945,0.991,0.6350480349344979,0.45644213973799125,0.517995633187773,0.2091051553552286,0.16430225357040204,0.1669010111470081
932,1.6666666666666667,7.416666666666667,-0.30174,0.136686667,AMG1608,Miles Davis,Miles Ahead,288,4,0.163,0.19,0.154,0.938,0.806,0.746,0.6317368421052632,0.42768421052631583,0.448,0.19306672482309872,0.15206798648834635,0.14276048317218445
933,3.238578680203046,439.73604060913704,0.149193333,-0.013713333,AMG1608,The Velvet Underground,I Heard Her Call My Name,3503,794,0.0,0.122,0.102,1.0,0.971,0.944,0.642959943780745,0.46408854532677435,0.5420456781447646,0.20550757497784336,0.168542329304636,0.16426824489393826
934,0.8282828282828283,4753.666666666667,-0.44504,-0.1853,AMG1608,George Jones,She Thinks I Still Care,1150,1875,0.062,0.127,0.114,1.0,0.918,0.953,0.6502398081534772,0.44380575539568345,0.536179856115108,0.1905532558508191,0.16216243982461756,0.16601591031543894
935,2.5720720720720722,3538.1801801801803,0.245913333,0.08268,AMG1608,Blur,Girls & Boys,3458,1793,0.0,0.069,0.102,1.0,0.943,0.991,0.6555350262697023,0.45892644483362527,0.5302968476357267,0.211387138765674,0.17029232437715935,0.16901519767544165
936,2.663230240549828,4841.955326460481,-0.418786667,-0.137573333,AMG1608,Leonard Cohen,"""So Long",5496,8096,0.02,0.073,0.102,1.0,0.959,0.991,0.6438260646485378,0.4472314007183171,0.5312668034889687,0.21660985333204893,0.16809257960240293,0.16903402823493077
937,2.576388888888889,583.7638888888889,0.647333333,-0.585093333,AMG1608,Minor Threat,In My Eyes,1558,374,0.0,0.073,0.102,1.0,0.941,0.923,0.629527397260274,0.45533047945205474,0.5238647260273973,0.21885619377440513,0.17286382676215753,0.1601284664008788
938,4.227941176470588,163.6985294117647,0.140113333,0.036166667,AMG1608,Bronski Beat,Smalltown Boy,2237,158,0.0,0.148,0.109,1.0,0.959,0.981,0.6142354312354312,0.4720955710955711,0.5263088578088578,0.21606389900084516,0.17423061798013234,0.1687979990171866
939,1.5357142857142858,185.60714285714286,0.15562,-0.094773333,AMG1608,Howlin'' Wolf,Smokestack Lightning,1749,149,0.0,0.135,0.125,1.0,0.971,0.991,0.6514213036565978,0.4656565977742448,0.5481383147853736,0.2200273483093187,0.1742273014994191,0.1687125989060675
940,5.428571428571429,18380.00386100386,0.30182,0.272366667,AMG1608,Jethro Tull,Bungle in the Jungle,3099,7991,0.0,0.073,0.113,1.0,0.971,0.981,0.6484917695473251,0.4658137860082305,0.5362427983539095,0.19950517296891251,0.1619262120268585,0.15510566711355178
941,1.4193548387096775,4471.580645161291,0.185133333,-0.1494,AMG1608,Bob Dylan,Maggie''s Farm,3353,3026,0.0,0.123,0.102,1.0,0.959,0.954,0.6494578606158833,0.4574481361426256,0.5349529983792545,0.2078453131931146,0.16025978297091803,0.1580432078084741
942,13.116788321167883,5090.5474452554745,0.40294,0.513846667,AMG1608,Blondie,Heart of Glass,10255,1092,0.0,0.073,0.102,1.0,0.951,0.981,0.6334735182849937,0.4674054224464061,0.5351828499369483,0.20049658846311375,0.16809731288575533,0.15858772401564733
943,0.9148936170212766,2119.2198581560283,-0.327873333,-0.203226667,AMG1608,Jewel,I''m Sensitive,1729,734,0.021,0.135,0.12,1.0,0.885,0.857,0.60640625,0.43485937500000005,0.5035429687499999,0.22082900624691493,0.1743983375696535,0.1646304897230342
944,0.38,33628.573333333334,-0.541293333,-0.410266667,AMG1608,George Jones,A Picture of Me (Without You),1218,17213,0.01,0.1,0.148,1.0,0.931,0.923,0.647818018018018,0.4641639639639639,0.5257675675675676,0.21337835508421965,0.1764150324689184,0.15676016434905926
945,5.537360890302066,2392.548489666137,0.20972,0.343366667,AMG1608,They Might Be Giants,Birdhouse in Your Soul,7993,6300,0.0,0.073,0.087,1.0,0.959,0.973,0.6537742813918306,0.45030347957639943,0.5212774583963692,0.20154640626492099,0.16625204454493403,0.15928799333793325
946,19.961414790996784,134688.2508038585,-0.113306667,-0.453333333,AMG1608,The Velvet Underground,Venus in Furs,3708,96926,0.0,0.09,0.087,1.0,0.963,0.991,0.6237881533101045,0.4608299651567945,0.5362982578397213,0.21871958062828664,0.17790236872346188,0.16490229207446408
947,1.7282608695652173,151.81521739130434,-0.473126667,-0.038353333,AMG1608,The Ink Spots,Don''t Get Around Much Anymore,1410,98,0.02,0.137,0.096,1.0,0.918,0.981,0.6446275,0.44572500000000004,0.5259900000000001,0.18981627773186352,0.15144713586729203,0.16142519982284245
948,3.576388888888889,974.9305555555555,0.252653333,0.1356,AMG1608,Muddy Waters,I Just Want to Make Love to You,1467,305,0.0,0.073,0.131,1.0,0.939,0.905,0.6472075892857144,0.446,0.5316294642857143,0.18685700004485734,0.1621415130251504,0.158726210964477
949,1.546583850931677,760.9378881987577,0.320306667,0.513933333,AMG1608,The Archies,Bang Shang-A-Lang,1491,320,0.02,0.157,0.113,1.0,0.943,0.93,0.6263606870229007,0.47436068702290074,0.5288587786259542,0.21313809754152088,0.1739410068460701,0.1623495835663432
950,8.4,989.4945454545455,0.300593333,-0.232873333,AMG1608,Primus,Tommy the Cat,3289,803,0.0,0.112,0.102,1.0,0.971,0.973,0.623319775596073,0.4666430575035063,0.513085553997195,0.21482555335332817,0.17707318601188463,0.16524271900495044
951,1.1242937853107344,31683.77966101695,0.620193333,0.06654,AMG1608,Bad Brains,Pay to Cum,2062,8780,0.012,0.127,0.102,1.0,0.971,0.972,0.632190909090909,0.4617872727272727,0.5272363636363636,0.22282304051719765,0.16916947081532296,0.15453807585903745
952,3.1788079470198674,2627.572847682119,-0.076033333,-0.07986,AMG1608,Talking Heads,Swamp,3802,2292,0.0,0.105,0.087,1.0,0.971,0.981,0.6488194130925508,0.4601610233258089,0.5314860797592175,0.21531008854970493,0.1656756055696786,0.16197552524213812
953,1.9452554744525548,12440.11313868613,0.42956,0.1999,AMG1608,The Chemical Brothers,Block Rockin'' Beats,2577,5470,0.0,0.123,0.136,1.0,0.959,0.991,0.6370235414534288,0.4665916069600819,0.5327482088024565,0.21429802113707191,0.17003071097712422,0.16377120704674103
954,3.207070707070707,39672.916666666664,0.366526667,-0.09096,AMG1608,U2,Sunday Bloody Sunday,12788,44798,0.0,0.09,0.081,1.0,0.971,0.991,0.6293202309571396,0.45541372418387743,0.5296091494559183,0.21657202412115106,0.16353359543271234,0.1697975982386789
955,1.372340425531915,1138.127659574468,0.19244,0.047346667,AMG1608,They Might Be Giants,(She Was A) Hotel Detective,810,248,0.02,0.163,0.148,1.0,0.941,0.954,0.6646358208955223,0.44339999999999996,0.5366865671641791,0.18830949465943023,0.14737664485630617,0.15616466138574778
956,13.750670241286864,5099.808310991957,0.028566667,0.0761,AMG1608,The Mamas & the Papas,California Dreamin'',10247,3516,0.0,0.082,0.045,1.0,0.971,0.991,0.6366163831692032,0.452487242614145,0.5204704565801253,0.2185640555029643,0.16430353671357878,0.15703895611073215
957,28.609756097560975,1804.2682926829268,-0.073753333,0.107566667,AMG1608,Elton John,Daniel,4903,244,0.0,0.082,0.045,1.0,0.971,0.991,0.5725124936257012,0.46944620091789907,0.5275935747067821,0.21984304459567283,0.18721048474666163,0.1812331020680967
958,8.04296875,980.38671875,0.49662,0.32652,AMG1608,Falco,Rock Me Amadeus,5240,616,0.0,0.09,0.154,1.0,0.96,0.981,0.6145904317386232,0.4782281213535589,0.5324206534422403,0.21750993627360324,0.18001706769401193,0.1563107277600701
959,11.235294117647058,6020.889705882353,-0.284806667,0.503546667,AMG1608,Paul Anka,Put Your Head on My Shoulder,1486,1698,0.0,0.118,0.12,1.0,0.952,0.93,0.6783193717277487,0.43882547993019194,0.5282949389179755,0.2086659614975966,0.1547915276814136,0.14714410159833058
960,3.290909090909091,45952.40454545455,0.44926,-0.1759,AMG1608,Ice Cube,Steady Mobbin'',4283,18392,0.0,0.09,0.087,1.0,0.971,0.991,0.5963428571428572,0.45985279503105586,0.5194068322981367,0.22847016380851154,0.1737308379289549,0.167725438070788
961,42.91796875,37467.8203125,-0.18314,0.30738,AMG1608,Beck,Where It''s At,3141,15652,0.0,0.069,0.102,1.0,0.959,0.981,0.6465347506132461,0.45346852003270643,0.5267203597710548,0.20392356859228708,0.16659353137381538,0.15739670283929788
962,3.4157303370786516,671.2134831460675,-0.339866667,0.37864,AMG1608,The Crests,Sixteen Candles,983,132,0.0,0.118,0.12,1.0,0.945,0.922,0.6631632124352331,0.4451709844559586,0.5168419689119171,0.19605170744935965,0.15292242932178943,0.14907074377496013
963,0.88,127842.4,0.108513333,-0.09382,AMG1608,Throwing Muses,Counting Backwards,2574,49283,0.0,0.09,0.136,1.0,0.945,0.991,0.6091688622754492,0.46490299401197605,0.5120215568862275,0.2687311851434591,0.17363592779917358,0.16879105899630342
964,3.3902439024390243,821.3617886178862,-0.090073333,-0.202006667,AMG1608,XTC,Dear God,3132,801,0.0,0.127,0.087,1.0,0.959,0.991,0.6219688013136289,0.4703612479474548,0.5274967159277504,0.2350847935528329,0.16538374749850743,0.1647848388902088
965,1.8606965174129353,1906.7313432835822,-0.382713333,-0.24988,AMG1608,Johnny Cash,Long Black Veil,2057,866,0.0,0.1,0.148,1.0,0.959,0.991,0.6352979976442873,0.4697856301531214,0.5315159010600706,0.22493691360494375,0.165539131299452,0.160339505790498
966,0.39473684210526316,71226.53157894737,-0.501106667,-0.05076,AMG1608,Kenny Rogers,Lady,1519,35643,0.0,0.135,0.148,1.0,0.939,0.938,0.7110759493670886,0.46323839662447264,0.5565928270042194,0.2144019425075238,0.15419222826819678,0.16228554178723095
967,2.857142857142857,317.6326530612245,0.404653333,0.17146,AMG1608,Albert Ayler,The Truth Is Marching In,490,59,0.031,0.156,0.155,1.0,0.941,0.952,0.6392787610619468,0.4766769911504425,0.5429203539823009,0.20832420713934324,0.17265064816757672,0.17055861900592265
968,2.684647302904564,6279.45643153527,0.49116,0.407586667,AMG1608,Cheap Trick,Surrender,3879,5229,0.0,0.102,0.102,1.0,0.941,0.981,0.6226745426829269,0.46664100609756104,0.5246295731707318,0.20906961462699183,0.17479767079726624,0.1673793837443547
969,31.982758620689655,167790.60344827586,0.235333333,0.214833333,AMG1608,Bootsy Collins,Bootzilla,3086,60244,0.0,0.073,0.087,1.0,0.942,0.974,0.6316079613992762,0.4533968636911942,0.5262376357056695,0.22305292689720335,0.16786403383359397,0.16332925973094484
970,3.373205741626794,3480.306220095694,0.232046667,0.259746667,AMG1608,Spike Jones,Der Fuehrer''s Face,1509,1934,0.02,0.118,0.045,1.0,0.945,0.905,0.6050553633217993,0.4688737024221454,0.5067612456747405,0.22929524392798908,0.16857028413608569,0.17067342939279867
971,1.7115384615384615,2207.346153846154,0.17302,0.52038,AMG1608,Ornette Coleman,Congeniality,1720,824,0.0,0.127,0.102,1.0,0.971,0.944,0.637165811965812,0.4668273504273504,0.5243042735042736,0.21856397341056125,0.1652483579301726,0.16369365515668347
972,0.327683615819209,10785.621468926554,-0.471433333,-0.348673333,AMG1608,Buffalo Springfield,Expecting to Fly,2224,5270,0.021,0.105,0.155,1.0,0.935,0.945,0.6572540073982738,0.4522811344019728,0.5337213316892725,0.1978709383413688,0.1614164076800781,0.16465859562227078
973,3.0864197530864197,2122.2716049382716,0.282766667,-0.01444,AMG1608,Rosanne Cash,Seven Year Ache,1311,226,0.012,0.073,0.102,1.0,0.941,0.981,0.6328125,0.4327163461538462,0.5048221153846154,0.20647802400640694,0.15839008220781364,0.1648748253671606
974,2.3825136612021858,2012.1092896174864,-0.270353333,0.210153333,AMG1608,Bob Dylan,I''ll Be Your Baby Tonight,1750,849,0.0,0.073,0.113,1.0,0.971,0.981,0.6348562874251497,0.4762979041916168,0.5258293413173653,0.21869314794686587,0.18381563720575603,0.1695784196092377
975,2.643835616438356,1492.433789954338,0.54342,0.240313333,AMG1608,The Spencer Davis Group,I''m a Man,2717,587,0.0,0.112,0.087,1.0,0.958,0.991,0.6356638176638177,0.4665764482431149,0.5288993352326685,0.2237179167291697,0.1687917899132712,0.15895312617514146
976,2.3262032085561497,60754.454545454544,0.02722,-0.1268,AMG1608,Beth Orton,Stolen Car,2667,22666,0.012,0.091,0.081,1.0,0.951,0.944,0.628347236704901,0.4341741397288843,0.5053472367049009,0.21518474698317783,0.1681349366099634,0.16523649582139313
977,0.5659340659340659,300708.6923076923,0.570233333,0.165233333,AMG1608,X,The World''s a Mess,1919,70523,0.012,0.13,0.102,1.0,0.942,0.991,0.7014087759815242,0.4834041570438799,0.5533002309468822,0.2169743042830191,0.1673941364777256,0.1687239209613627
